"","inoculant","supernatant","time","N","OD","median","sd","se","ci"
"1953","165A","154C",39,5,0.1798,0.1777,0.00463842645732365,0.00207436737344184,0.0057593671403746
"1954","165A","154C",48,5,0.19172,0.1895,0.00887423236116793,0.00396867736153999,0.011018814834557
"1955","165A","154C",62,5,0.25252,0.2515,0.00719631850323482,0.00321829147219452,0.00893540960507428
"1956","165A","157B",0,5,0,0,0,0,0
"1957","165A","157B",24,5,0.05728,0.0583,0.00340323375629709,0.00152197240448045,0.00422567283266586
"1958","165A","157B",39,5,0.13616,0.1393,0.00722551036259724,0.00323134646857932,0.00897165608588522
"1959","165A","157B",48,5,0.17534,0.1781,0.00724658540279489,0.00324077151308141,0.00899782420455934
"1960","165A","157B",62,5,0.20934,0.2131,0.0078630782776213,0.00351647550823264,0.00976330121238043
"1961","165A","158",0,5,0,0,0,0,0
"1962","165A","158",24,5,0.05744,0.0595,0.0117383133371026,0.00524953331259075,0.0145750410703153
"1963","165A","158",39,5,0.11636,0.1163,0.0112620158053521,0.00503652658088886,0.0139836395727074
"1964","165A","158",48,5,0.17714,0.1783,0.010157411087477,0.00454253233340172,0.0126120916622759
"1965","165A","158",62,5,0.20378,0.2078,0.00832267985687302,0.00372201558298726,0.0103339719468549
"1966","165A","159",0,5,0,0,0,0,0
"1967","165A","159",24,5,0.04362,0.0415,0.0103550470785989,0.00463091783559156,0.0128574891572013
"1968","165A","159",39,5,0.13156,0.1322,0.01045289433602,0.00467467645939267,0.0129789825740641
"1969","165A","159",48,5,0.1633,0.1607,0.00957000522465896,0.00427983644547312,0.011882730950081
"1970","165A","159",62,5,0.19894,0.1961,0.0110201179667007,0.00492834657872192,0.0136832837352108
"1971","165A","165A",0,5,0,0,0,0,0
"1972","165A","168A",0,5,0,0,0,0,0
"1973","165A","168A",24,5,0.02986,0.0299,0.00767091911051081,0.00343053931620088,0.00952470409265452
"1974","165A","168A",39,5,0.11264,0.114,0.0056906062945876,0.00254491650157721,0.00706582096394114
"1975","165A","168A",48,5,0.15244,0.1532,0.00957094561681342,0.00428025700162969,0.0118838986011633
"1976","165A","168A",62,5,0.19104,0.1948,0.0101179543386991,0.00452488673891402,0.0125630996378322
"1977","165A","170C",0,5,0,0,0,0,0
"1978","165A","170C",24,5,0.03754,0.0361,0.00432931865309081,0.00193613016091378,0.00537555910829487
"1979","165A","170C",39,5,0.12364,0.1219,0.0055819351483155,0.00249631728752576,0.00693088791397154
"1980","165A","170C",48,5,0.14934,0.1462,0.00875031428007017,0.00391325951094481,0.0108649502145314
"1981","165A","170C",62,5,0.1903,0.1874,0.0075379042180171,0.00337105324787373,0.00935954428942013
"1982","165A","41",0,5,0,0,0,0,0
"1983","165A","41",24,5,0.06014,0.0617,0.00517522946351174,0.0023144329759144,0.00642589610728591
"1984","165A","41",39,5,0.14402,0.1459,0.00360929355968726,0.00161412515004258,0.00448152987201238
"1985","165A","41",48,5,0.16706,0.1683,0.00334858178935501,0.00149753130184314,0.00415781345288285
"1986","165A","41",62,5,0.2037,0.2077,0.0150417751611969,0.00672688635254082,0.0186768306867338
"1987","165A","50% TY",0,5,0,0,0,0,0
"1988","165A","50% TY",24,5,0.05784,0.0566,0.0044925493875972,0.00200912916458848,0.00557823683473181
"1989","165A","50% TY",39,5,0.1214,0.1238,0.00810771237773023,0.00362587920372425,0.0100670545672187
"1990","165A","50% TY",48,5,0.13924,0.1419,0.00734663188134536,0.00328551365847108,0.00912204831512252
"1991","165A","50% TY",62,5,0.17636,0.1787,0.0120848251952604,0.00540449812656088,0.0150052923695406
"1992","165A","53",0,5,0,0,0,0,0
"1993","165A","53",24,5,0.03904,0.0403,0.00598690237100957,0.00267742413524641,0.00743372113484334
"1994","165A","53",39,5,0.13116,0.1324,0.00565225618669217,0.00252776581193749,0.00701820301564017
"1995","165A","53",48,5,0.16194,0.1641,0.00550027272051122,0.00245979673957016,0.00682949061736106
"1996","165A","53",62,5,0.19168,0.1948,0.00662585843495015,0.00296317397396778,0.00822708987587233
"1997","165A","57",0,5,0,0,0,0,0
"1998","165A","57",24,5,0.05618,0.0556,0.00407884787654553,0.0018241162243673,0.00506455856245646
"1999","165A","57",39,5,0.14242,0.1424,0.00200673864765694,0.000897440805847382,0.00249169513259973
"2000","165A","57",48,5,0.16328,0.162,0.00347663630539636,0.00155479902238199,0.0043168141352588
"2001","165A","57",62,5,0.20406,0.2069,0.00941636872685007,0.00421112811488798,0.0116919660419416
"2002","165A","67",0,5,0,0,0,0,0
"2003","165A","67",24,5,0.0627,0.0725,0.0244442222212121,0.0109317885087482,0.0303515106961715
"2004","165A","67",39,5,0.14222,0.1477,0.018284064099647,0.00817688204635483,0.0227026641333816
"2005","165A","67",48,5,0.1822,0.1795,0.0093669632218772,0.00418903330137157,0.0116306210051037
"2006","165A","67",62,5,0.22246,0.2192,0.00810543027852316,0.00362485861793257,0.0100642209667929
"2007","165A","74",0,5,0,0,0,0,0
"2008","165A","74",24,5,0.05012,0.0479,0.00680235253423402,0.00304210453469305,0.00844623624484852
"2009","165A","74",39,5,0.14148,0.1397,0.00535042054421893,0.00239278080901699,0.00664342456500643
"2010","165A","74",48,5,0.18944,0.1864,0.00817911975703987,0.00365781355457054,0.0101557185393135
"2011","165A","74",62,5,0.23712,0.2354,0.00641693073049726,0.00286973866405985,0.00796767186702583
"2012","165A","77",0,5,0,0,0,0,0
"2013","165A","77",24,5,0.07486,0.0758,0.00604714808814866,0.00270436683902166,0.00750852607286091
"2014","165A","77",39,5,0.1498,0.1497,0.00278388218141501,0.00124498995979887,0.00345664627990398
"2015","165A","77",48,5,0.18696,0.1879,0.00689550578275445,0.00308376393389637,0.00856190127985207
"2016","165A","77",62,5,0.22584,0.2294,0.00721131056050146,0.00322499612402867,0.00895402470284127
"2017","168A","100% TY",0,5,0,0,0,0,0
"2018","168A","100% TY",24,5,0.06434,0.0646,0.00496568222905977,0.00222072060376806,0.00616570885034373
"2019","168A","100% TY",39,5,0.19732,0.1973,0.00775706129922924,0.00346906327414188,0.00963166374711266
"2020","168A","100% TY",48,5,0.22884,0.2285,0.0100495273520698,0.00449428526019433,0.0124781363120291
"2021","168A","100% TY",62,5,0.29976,0.2983,0.00616019480211461,0.00275492286643383,0.00764889210770768
"2022","168A","122A",0,5,0,0,0,0,0
"2023","168A","122A",24,5,0.04688,0.0452,0.00711280535372648,0.00318094325633137,0.00883171433395315
"2024","168A","122A",39,5,0.10042,0.0974,0.00902950718478036,0.00403811837369833,0.011211613992864
"2025","168A","122A",48,5,0.12942,0.1275,0.00846268278975408,0.00378462679798154,0.0105078085482562
"2026","168A","122A",62,5,0.1568,0.154,0.00862902080192184,0.0038590154184714,0.0107143444694977
"2027","168A","126B",0,5,0,0,0,0,0
"2028","168A","126B",24,5,0.0579,0.0609,0.00472281695601259,0.00211210795178656,0.00586415178438712
"2029","168A","126B",39,5,0.16916,0.1697,0.00249959996799488,0.00111785508899857,0.00310366329017052
"2030","168A","126B",48,5,0.20736,0.207,0.00365554373520547,0.00163480885732859,0.00453895704986395
"2031","168A","126B",62,5,0.26006,0.262,0.00367668328796485,0.00164426275272537,0.00456520527146339
"2032","168A","135A",0,5,0,0,0,0,0
"2033","168A","135A",24,5,0.01362,0.0124,0.00288218666987411,0.00128895306353645,0.00357870742408548
"2034","168A","135A",39,5,0.05166,0.0492,0.0138106118618981,0.00617629338681381,0.0171481395420847
"2035","168A","135A",48,5,0.06206,0.0565,0.0104550466283035,0.00467563899376331,0.0129816549979061
"2036","168A","135A",62,5,0.10784,0.1055,0.0100335935735907,0.00448715945783076,0.0124583519129362
"2037","168A","135B",0,5,0,0,0,0,0
"2038","168A","135B",24,5,0.01466,0.0139,0.00305990195921373,0.00136842975705734,0.00379937010078885
"2039","168A","135B",39,5,0.06802,0.0682,0.00609483387796583,0.00272569257254005,0.00756773580130281
"2040","168A","135B",48,5,0.09188,0.0875,0.00854616873224488,0.00382196284649655,0.0106114700374032
"2041","168A","135B",62,5,0.13916,0.1388,0.00577650413312411,0.0025833311827948,0.00717247721757545
"2042","168A","137B",0,5,0,0,0,0,0
"2043","168A","137B",24,5,0.03128,0.0314,0.00142723508925475,0.000638278935889318,0.00177214642730075
"2044","168A","137B",39,5,0.08114,0.0799,0.00300049995834028,0.00134186437466683,0.00372561277488302
"2045","168A","137B",48,5,0.1105,0.1083,0.00333766385365573,0.00149264865256362,0.00414425704519036
"2046","168A","137B",62,5,0.18052,0.1799,0.00365472297171756,0.0016344418007381,0.00453793793738996
"2047","168A","144A",0,5,0,0,0,0,0
"2048","168A","144A",24,5,0.0255,0.0233,0.00471963981676568,0.00211068709192054,0.00586020684496696
"2049","168A","144A",39,5,0.09874,0.0987,0.00395322653031672,0.00176793665044876,0.00490857905943826
"2050","168A","144A",48,5,0.11098,0.1099,0.00688309523397723,0.00307821376775558,0.00854649154823743
"2051","168A","144A",62,5,0.1494,0.146,0.0111626609730834,0.0049920937491197,0.0138602742544319
"2052","168A","145B",0,5,0,0,0,0,0
"2053","168A","145B",24,5,0.05232,0.0544,0.00911712674037166,0.00407730303019042,0.0113204080405803
"2054","168A","145B",39,5,0.10804,0.1056,0.0107220800220853,0.00479505995791502,0.0133132207492831
"2055","168A","145B",48,5,0.12514,0.1223,0.0107502558109098,0.00480766055374129,0.0133482056118875
"2056","168A","145B",62,5,0.18744,0.1865,0.012532278324391,0.00560460524925708,0.0155608788108657
"2057","168A","147A",0,5,0,0,0,0,0
"2058","168A","147A",24,5,0.02738,0.0279,0.00202410474037289,0.000905207158610669,0.00251325798471459
"2059","168A","147A",39,5,0.07358,0.073,0.002609022805573,0.00116679046962169,0.00323952968817258
"2060","168A","147A",48,5,0.09804,0.0962,0.00352888084242016,0.00157816348962964,0.00438168429598408
"2061","168A","147A",62,5,0.13698,0.1387,0.00722405703189005,0.0032306965193283,0.00896985153746861
"2062","168A","149A",0,5,0,0,0,0,0
"2063","168A","149A",24,5,0.0356,0.0354,0.00386846222677694,0.00173002890149269,0.00480333027540009
"2064","168A","149A",39,5,0.08634,0.0868,0.001981918262694,0.000886340792246414,0.00246087655416969
"2065","168A","149A",48,5,0.12058,0.1236,0.00544490587613781,0.00243503593402644,0.00676074360000844
"2066","168A","149A",62,5,0.16156,0.1596,0.00727825528543758,0.00325493471516711,0.0090371475576641
"2067","168A","152A",0,5,0,0,0,0,0
"2068","168A","152A",24,5,0.02014,0.019,0.00197686620690425,0.000884081444212014,0.00245460359837864
"2069","168A","152A",39,5,0.07564,0.0759,0.00248253902285543,0.00111022520238013,0.00308247932881554
"2070","168A","152A",48,5,0.1287,0.1321,0.0104316825105062,0.00466519024263748,0.0129526446139873
"2071","168A","152A",62,5,0.1542,0.1552,0.00249699819783675,0.00111669154201149,0.00310043276583357
"2072","168A","152B",0,5,0,0,0,0,0
"2073","168A","152B",24,5,0.05442,0.0548,0.00644996124019362,0.00288451035706236,0.00800868466175812
"2074","168A","152B",39,5,0.11044,0.1097,0.00753578131317517,0.00337010385596646,0.00935690835490629
"2075","168A","152B",48,5,0.10132,0.0997,0.00368469808803924,0.00164784708028385,0.00457515696016857
"2076","168A","152B",62,5,0.19388,0.1974,0.0113226322028051,0.00506363505794009,0.0140589047711257
"2077","168A","154C",0,5,0,0,0,0,0
"2078","168A","154C",24,5,0.05744,0.0581,0.00252645997395565,0.00112986724883944,0.00313701439256355
"2079","168A","154C",39,5,0.18698,0.1868,0.00309790251621965,0.00138542412278696,0.00384655402433479
"2080","168A","154C",48,5,0.22462,0.2252,0.00486538795986508,0.00217586764303347,0.00604117706705853
"2081","168A","154C",62,5,0.29802,0.2981,0.0054979086933124,0.00245873951446671,0.0068265552898975
"2082","168A","157B",0,5,0,0,0,0,0
"2083","168A","157B",24,5,0.04994,0.0509,0.00227662030211452,0.00101813555089683,0.00282679746671538
"2084","168A","157B",39,5,0.08886,0.0888,0.00105735519103091,0.000472863616701476,0.00131287987401694
"2085","168A","157B",48,5,0.12326,0.1218,0.00257643164085524,0.00115221525766673,0.003199062412283
"2086","168A","157B",62,5,0.1551,0.1549,0.00145773797371133,0.000651920240520268,0.00181002076077187
"2087","168A","158",0,5,0,0,0,0,0
"2088","168A","158",24,5,0.04066,0.0386,0.00829053677393689,0.00370764075929694,0.0102940610379818
"2089","168A","158",39,5,0.10902,0.1049,0.00890320167130903,0.00398163283088735,0.011054784984012
"2090","168A","158",48,5,0.13902,0.1375,0.00966964321989182,0.00432439591156961,0.0120064478616148
"2091","168A","158",62,5,0.18606,0.183,0.00906961961716146,0.00405605719880773,0.011261420156032
"2092","168A","159",0,5,0,0,0,0,0
"2093","168A","159",24,5,0.04676,0.0464,0.00522570569397091,0.00233700663242533,0.0064885706254121
"2094","168A","159",39,5,0.09464,0.0925,0.00446519876377301,0.00199689759376889,0.0055442765498009
"2095","168A","159",48,5,0.1337,0.1334,0.00567582593108704,0.00253830652207333,0.00704746871870213
"2096","168A","159",62,5,0.16694,0.166,0.00817606262206938,0.00365644636224846,0.010151922604883
"2097","168A","165A",0,5,0,0,0,0,0
"2098","168A","165A",24,5,0.05458,0.0553,0.00423048460581054,0.00189193023127176,0.0052528404299902
"2099","168A","165A",39,5,0.0894,0.09,0.0035404801934201,0.00158335087709579,0.00439608679252323
"2100","168A","165A",48,5,0.127,0.1253,0.00681065341945984,0.00304581680342072,0.00845654315518664
"2101","168A","165A",62,5,0.17486,0.1749,0.00442131202246573,0.00197727084639409,0.00548978396312117
"2102","168A","168A",0,5,0,0,0,0,0
"2103","168A","170C",0,5,0,0,0,0,0
"2104","168A","170C",24,5,0.01768,0.0182,0.00106160256216722,0.000474763098818769,0.00131815368184391
"2105","168A","170C",39,5,0.08528,0.0862,0.00206082507748717,0.000921628992599515,0.0025588523053113
"2106","168A","170C",48,5,0.09672,0.0964,0.00447180053222413,0.00199984999437458,0.00555247372801113
"2107","168A","170C",62,5,0.13328,0.1325,0.00579586059183621,0.00259198765429159,0.00719651143549098
"2108","168A","41",0,5,0,0,0,0,0
"2109","168A","41",24,5,0.04306,0.0446,0.00462309420193878,0.00206751058038405,0.00574032963085195
"2110","168A","41",39,5,0.1127,0.1128,0.00437607129740821,0.00195703857907809,0.00543361018356462
"2111","168A","41",48,5,0.14646,0.1471,0.00608547450902557,0.00272150693550467,0.00755611460984378
"2112","168A","41",62,5,0.18064,0.1788,0.00536031715479598,0.00239720670781641,0.0066557128300642
"2113","168A","50% TY",0,5,0,0,0,0,0
"2114","168A","50% TY",24,5,0.0889,0.0898,0.0054735728733616,0.00244785620492708,0.00679633837839783
"2115","168A","50% TY",39,5,0.16094,0.1575,0.00669126296000986,0.0029924237667817,0.0083083003199586
"2116","168A","50% TY",48,5,0.20188,0.2015,0.00581222848828228,0.002599307600112,0.00721683486323439
"2117","168A","50% TY",62,5,0.24198,0.2422,0.00347159905519056,0.00155254629560603,0.00431055956302832
"2118","168A","53",0,5,0,0,0,0,0
"2119","168A","53",24,5,0.0307,0.0291,0.00269351072023113,0.00120457461371224,0.00334443529008688
"2120","168A","53",39,5,0.0906,0.0891,0.00245662369930765,0.00109863551735778,0.00305030120456445
"2121","168A","53",48,5,0.12336,0.1244,0.00271716764296942,0.0012151543111885,0.00337380923935931
"2122","168A","53",62,5,0.16068,0.1642,0.0054513301129174,0.00243790894005498,0.0067687203435336
"2123","168A","57",0,5,0,0,0,0,0
"2124","168A","57",24,5,0.03884,0.0344,0.0101915651398595,0.00455780648996861,0.0126544995195121
"2125","168A","57",39,5,0.104,0.0985,0.0134145443455974,0.00599916660878826,0.0166563567662362
"2126","168A","57",48,5,0.12894,0.1268,0.00820292630711748,0.0036684601674272,0.0101852782754663
"2127","168A","57",62,5,0.17228,0.1695,0.0118767419774953,0.00531144048258097,0.0147469229294114
"2128","168A","67",0,5,0,0,0,0,0
"2129","168A","67",24,5,0.01962,0.0199,0.00586105792498248,0.00262114478806494,0.00727746461683761
"2130","168A","67",39,5,0.09092,0.0934,0.00938147109999279,0.00419552142170672,0.0116486349150501
"2131","168A","67",48,5,0.13794,0.1416,0.0150769028649786,0.0067425959392507,0.0187204474918591
"2132","168A","67",62,5,0.1993,0.2003,0.0193376575623833,0.00864806336702039,0.0240108732048041
"2133","168A","74",0,5,0,0,0,0,0
"2134","168A","74",24,5,0.05186,0.0515,0.00294838939083697,0.00131855982041013,0.00366090895928819
"2135","168A","74",39,5,0.14632,0.1491,0.00771505022666736,0.00345027535133068,0.00957950011078665
"2136","168A","74",48,5,0.20814,0.2073,0.0083897556579438,0.00375201279315516,0.0104172575541952
"2137","168A","74",62,5,0.27124,0.2718,0.00752748297905746,0.00336639272812902,0.00934660461218727
"2138","168A","77",0,5,0,0,0,0,0
"2139","168A","77",24,5,0.06994,0.0697,0.00512767003618603,0.00229316375342015,0.00636684327860038
"2140","168A","77",39,5,0.1608,0.1588,0.00321403173599764,0.00143735868870648,0.00399074749567262
"2141","168A","77",48,5,0.20306,0.2005,0.0070012855962316,0.0031310701046128,0.00869324426598335
"2142","168A","77",62,5,0.23974,0.24,0.00565623549721898,0.00252954541370579,0.00702314398225897
"2143","170C","100% TY",0,5,0,0,0,0,0
"2144","170C","100% TY",24,5,0.04592,0.0461,0.00324145029269307,0.00144962064002966,0.00402479213040404
"2145","170C","100% TY",39,5,0.16546,0.1659,0.00490744332621377,0.00219467537462833,0.00609339570138496
"2146","170C","100% TY",48,5,0.22826,0.2287,0.0065209661860801,0.00291626473421053,0.00809684894675976
"2147","170C","100% TY",62,5,0.31696,0.3181,0.0043379718763496,0.00194,0.00538630350408373
"2148","170C","122A",0,5,0,0,0,0,0
"2149","170C","122A",24,5,0.02714,0.0261,0.00242755020545405,0.00108563345563777,0.00301420169394444
"2150","170C","122A",39,5,0.1122,0.1115,0.00275499546279118,0.00123207142650091,0.00342077868136252
"2151","170C","122A",48,5,0.13646,0.1358,0.00309402650279535,0.00138369071688727,0.00384174131800928
"2152","170C","122A",62,5,0.18114,0.1804,0.00381221720262631,0.00170487536201331,0.00473349285383416
"2153","170C","126B",0,5,0,0,0,0,0
"2154","170C","126B",24,5,0.07108,0.0751,0.00706448865807002,0.00315933537314417,0.00877172123244437
"2155","170C","126B",39,5,0.17768,0.1788,0.00962377264901867,0.00430388196864179,0.0119494920251845
"2156","170C","126B",48,5,0.21978,0.219,0.00502812092137808,0.00224864403585805,0.0062432367266903
"2157","170C","126B",62,5,0.29044,0.2877,0.00972357958778557,0.00434851698858358,0.0120734187078223
"2158","170C","135A",0,5,0,0,0,0,0
"2159","170C","135A",24,5,-0.00472,-0.0042,0.00322676308395891,0.0014430523206038,0.00400655555208473
"2160","170C","135A",39,5,0.07342,0.0778,0.00771731818703881,0.00345128961404284,0.00958231615552923
"2161","170C","135A",48,5,0.11238,0.1135,0.00613652996407579,0.00274433962912756,0.00761950833029154
"2162","170C","135A",62,5,0.18344,0.1856,0.0071786488979473,0.00321038938448282,0.00891346989232629
"2163","170C","135B",0,5,0,0,0,0,0
"2164","170C","135B",24,5,0.0292,0.0285,0.0031543620591175,0.00141067359796659,0.00391665780610609
